Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Alexandre,2021-09-25 23:41:59,00:00:05,Autoplayed: user action: None; ,Trailer: Freaks - Um de Nós,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:05,Not latest view,BR (Brazil)
Alexandre,2021-09-25 23:40:43,00:00:07,Autoplayed: user action: None; ,Trailer: Awake,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:07,Not latest view,BR (Brazil)
Alexandre,2021-09-25 23:40:25,00:00:11,Autoplayed: user action: None; ,O Aplicativo (Trailer),TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:11,00:00:11,BR (Brazil)
Alexandre,2021-09-25 23:39:22,00:00:05,Autoplayed: user action: None; ,Trailer 2: Nova Ordem Espacial,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:05,Not latest view,BR (Brazil)
Alexandre,2021-09-25 23:39:03,00:00:15,Autoplayed: user action: None; ,Stardust_hook_primary_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:15,00:00:15,BR (Brazil)
Alexandre,2021-09-25 23:28:45,00:09:52,Autoplayed: user action: User_Interaction; ,Duna,,TCL TV 2018 UHD Android TV Smart TV,00:09:52,00:09:52,BR (Brazil)
Alexandre,2021-09-25 23:27:47,00:00:07,Autoplayed: user action: None; ,Trailer 2: Nova Ordem Espacial,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:07,Not latest view,BR (Brazil)
Alexandre,2021-09-25 23:27:15,00:00:11,Autoplayed: user action: None; ,Welcome to Nairobi's Team,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:11,Not latest view,BR (Brazil)
Alexandre,2021-09-25 23:26:56,00:00:06,Autoplayed: user action: None; ,Trainwreck_hook_primary_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:06,00:00:06,BR (Brazil)
Alexandre,2021-09-25 23:26:06,00:00:06,Autoplayed: user action: None; ,Batalhas (Trailer),TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:07,Not latest view,BR (Brazil)
Alexandre,2021-09-25 23:25:06,00:00:34,Autoplayed: user action: None; ,All Together Now_PVS_MEGA,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:34,Not latest view,BR (Brazil)
Alexandre,2021-09-25 23:24:12,00:00:06,Autoplayed: user action: None; ,A Million Ways to Die in the West_hook_03_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:06,00:00:06,BR (Brazil)
Alexandre,2021-09-25 23:22:05,00:00:47,Autoplayed: user action: None; ,Temporada 1 (Clipe): Jaguar,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:47,00:00:47,BR (Brazil)
Alexandre,2021-09-25 01:10:26,01:40:33,,Sem reservas,,TCL TV 2018 UHD Android TV Smart TV,01:40:33,01:40:33,BR (Brazil)
Alexandre,2021-09-25 01:09:11,00:00:18,Autoplayed: user action: None; ,Sem reservas,,TCL TV 2018 UHD Android TV Smart TV,00:00:18,Not latest view,BR (Brazil)
Alexandre,2021-09-23 00:54:14,00:10:19,Autoplayed: user action: User_Interaction; ,Monster Hunter: Legends of the Guild,,TCL TV 2018 UHD Android TV Smart TV,00:56:18,00:56:18,BR (Brazil)
Alexandre,2021-09-23 00:53:45,00:00:23,Autoplayed: user action: None; ,Trailer: Monster Hunter: Legends of the Guild,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:23,Not latest view,BR (Brazil)
Alexandre,2021-09-23 00:53:12,00:00:13,Autoplayed: user action: None; ,Irmandade: Temporada 1 (Trailer),TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:13,00:00:13,BR (Brazil)
Alexandre,2021-09-23 00:50:36,00:01:05,Autoplayed: user action: None; ,Temporada 4 (Trailer): Greenhouse Academy,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:01:05,00:01:05,BR (Brazil)
Alexandre,2021-09-23 00:50:21,00:00:04,Autoplayed: user action: None; ,Burnt_hook_primary_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:04,Not latest view,BR (Brazil)
Alexandre,2021-09-23 00:49:38,00:00:11,Autoplayed: user action: None; ,Attraction 2_hook_primary_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:11,00:00:11,BR (Brazil)
Alexandre,2021-09-23 00:48:11,00:00:07,Autoplayed: user action: None; ,Temporada 1 (Trailer): Sombra e Ossos,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:07,Not latest view,BR (Brazil)
Alexandre,2021-09-23 00:47:14,00:00:09,Autoplayed: user action: None; ,Temporada 1 (Vídeo extra 6): Warrior Nun,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:09,Not latest view,BR (Brazil)
Alexandre,2021-09-22 01:28:53,00:14:53,Autoplayed: user action: User_Interaction; ,Monster Hunter: Legends of the Guild,,TCL TV 2018 UHD Android TV Smart TV,00:46:07,Not latest view,BR (Brazil)
Alexandre,2021-09-22 01:07:19,00:20:45,,Isi & Ossi,,TCL TV 2018 UHD Android TV Smart TV,01:50:15,01:50:15,BR (Brazil)
Alexandre,2021-09-22 01:06:55,00:00:11,Autoplayed: user action: None; ,Trailer 2: Isi & Ossi,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:11,Not latest view,BR (Brazil)
Alexandre,2021-09-22 01:05:47,00:00:04,Autoplayed: user action: None; ,Temporada 1 (Trailer): Luna Nera,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:04,Not latest view,BR (Brazil)
Alexandre,2021-09-19 23:53:56,00:01:45,Autoplayed: user action: User_Interaction; ,Beckett,,TCL TV 2018 UHD Android TV Smart TV,00:10:17,00:10:17,BR (Brazil)
Alexandre,2021-09-19 23:51:29,00:00:08,Autoplayed: user action: None; ,Oats Studios: Volume 1_hook_primary_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:08,00:00:08,BR (Brazil)
Alexandre,2021-09-19 23:49:46,00:00:11,Autoplayed: user action: None; ,Bright: Alma de Samurai (Clipe): Bright: Alma de Samurai,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:11,00:00:11,BR (Brazil)
Alexandre,2021-09-19 23:49:26,00:00:14,Autoplayed: user action: None; ,Teaser: Vingança & Castigo,TEASER_TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:14,00:00:14,BR (Brazil)
Alexandre,2021-09-19 23:48:49,00:00:10,Autoplayed: user action: None; ,Temporada 1 (Teaser): Arcane,TEASER_TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:10,00:00:10,BR (Brazil)
Alexandre,2021-09-19 23:47:33,00:00:13,Autoplayed: user action: None; ,O Cavaleiro do Dragão (Clipe): O Cavaleiro do Dragão,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:13,Not latest view,BR (Brazil)
Alexandre,2021-09-19 22:23:42,01:23:05,Autoplayed: user action: User_Interaction; ,Revolt,,TCL TV 2018 UHD Android TV Smart TV,01:23:05,01:23:05,BR (Brazil)
Alexandre,2021-09-19 22:21:18,00:01:29,Autoplayed: user action: None; ,If I Hadn't Met You: Season 1_hook_primary_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:01:29,Not latest view,BR (Brazil)
Alexandre,2021-09-19 22:20:45,00:00:13,Autoplayed: user action: None; ,Wu Assassins: Asian American Diner (Rich Hook),HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:13,Not latest view,BR (Brazil)
Alexandre,2021-09-19 22:19:11,00:01:02,Autoplayed: user action: None; ,The Rain: Season 2_hook_01,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:01:02,00:01:02,BR (Brazil)
Alexandre,2021-09-19 22:17:42,00:00:28,Autoplayed: user action: None; ,A Lenda de Korra: Livro 1: Ar: Bem-vinda à Cidade República (Episódio 1),,TCL TV 2018 UHD Android TV Smart TV,00:00:28,Not latest view,BR (Brazil)
Alexandre,2021-09-19 22:16:43,00:00:10,Autoplayed: user action: None; ,A Love So Beautiful: Season 1_hook_primary_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:10,00:00:10,BR (Brazil)
Alexandre,2021-09-19 22:16:13,00:00:22,Autoplayed: user action: None; ,Trailer: Encontrando o Amor,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:22,00:00:22,BR (Brazil)
Alexandre,2021-09-19 22:15:10,00:00:48,Autoplayed: user action: None; ,Temporada 3 (Trailer): Virgin River,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:48,00:00:48,BR (Brazil)
Alexandre,2021-09-19 22:13:28,00:01:12,Autoplayed: user action: None; ,Vincenzo: Season 1_hook_primary_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:01:12,00:01:12,BR (Brazil)
Alexandre,2021-09-19 22:13:08,00:00:09,Autoplayed: user action: None; ,Trailer: O Mestre do Yin Yang,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:09,Not latest view,BR (Brazil)
Alexandre,2021-09-19 22:12:38,00:00:19,Autoplayed: user action: None; ,When Calls the Heart: Season 1_hook_primary_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:19,00:00:19,BR (Brazil)
Alexandre,2021-09-19 22:10:52,00:00:09,Autoplayed: user action: None; ,Sabotage_hook_primary_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:09,00:00:09,BR (Brazil)
Alexandre,2021-09-19 22:10:11,00:00:10,Autoplayed: user action: None; ,Acts of Vengeance_hook_primary_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:10,00:00:10,BR (Brazil)
Alexandre,2021-09-19 22:06:13,00:01:23,Autoplayed: user action: None; ,Temporada 1 (Clipe): À Beira do Caos,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:01:23,00:01:23,BR (Brazil)
Alexandre,2021-09-19 22:04:51,00:00:40,Autoplayed: user action: None; ,My Salinger Year_hook_03_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:40,00:00:40,BR (Brazil)
Alexandre,2021-09-19 22:02:56,00:01:30,Autoplayed: user action: None; ,Trailer: BAC Nord: Sob Pressão,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:01:30,00:01:30,BR (Brazil)
Alexandre,2021-09-19 22:02:43,00:00:06,Autoplayed: user action: None; ,Trailer: Noitários de Arrepiar,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:06,00:00:06,BR (Brazil)
Alexandre,2021-09-19 22:02:21,00:00:19,Autoplayed: user action: None; ,Trailer 3: Esquadrão 6,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:19,Not latest view,BR (Brazil)
Alexandre,2021-09-19 22:01:52,00:00:18,Autoplayed: user action: None; ,Beckett (Teaser 1),TEASER_TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:18,00:00:18,BR (Brazil)
Alexandre,2021-09-19 22:01:11,00:00:13,Autoplayed: user action: None; ,Léon: The Professional_hook_primary_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:13,Not latest view,BR (Brazil)
Alexandre,2021-09-19 22:00:38,00:00:13,Autoplayed: user action: None; ,Trailer 3: Esquadrão 6,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:13,Not latest view,BR (Brazil)
Alexandre,2021-09-19 21:58:46,00:01:07,Autoplayed: user action: None; ,Temporada 3 (Clipe): Sex Education,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:01:07,00:01:07,BR (Brazil)
Alexandre,2021-09-19 19:04:15,00:00:15,Autoplayed: user action: None; ,Stardust_hook_primary_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:15,Not latest view,BR (Brazil)
Alexandre,2021-09-19 17:43:56,01:20:12,,A Estranha Perfeita,,TCL TV 2018 UHD Android TV Smart TV,01:44:41,Not latest view,BR (Brazil)
Alexandre,2021-09-19 17:43:22,00:00:27,Autoplayed: user action: None; ,Season 1 :30 Product Preview 2: Cursed,PREVIEW,TCL TV 2018 UHD Android TV Smart TV,00:00:27,Not latest view,BR (Brazil)
Alexandre,2021-09-19 17:43:03,00:00:15,Autoplayed: user action: None; ,Stardust_hook_primary_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:15,Not latest view,BR (Brazil)
Alexandre,2021-09-19 17:42:34,00:00:23,Autoplayed: user action: None; ,Temporada 1 (Clipe): Round 6,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:23,00:00:23,BR (Brazil)
Alexandre,2021-09-19 01:41:44,00:00:06,Autoplayed: user action: None; ,Stranger Things (Trailer 2),TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:06,00:00:06,BR (Brazil)
Alexandre,2021-09-19 01:41:23,00:00:11,Autoplayed: user action: None; ,The Rain (Trailer),TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:11,Not latest view,BR (Brazil)
Alexandre,2021-09-19 01:40:42,00:00:12,Autoplayed: user action: None; ,The Flash: Season 1_hook_primary_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:12,Not latest view,BR (Brazil)
Alexandre,2021-09-19 01:39:16,00:00:07,Autoplayed: user action: None; ,In Time_hook_03_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:07,Not latest view,BR (Brazil)
Alexandre,2021-09-19 01:38:46,00:00:11,Autoplayed: user action: None; ,Sul Più Bello_hook_03_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:11,00:00:11,BR (Brazil)
Alexandre,2021-09-19 01:37:40,00:00:05,,Tidelands: Temporada 1: Lar (Episódio 1),,TCL TV 2018 UHD Android TV Smart TV,00:00:05,00:00:05,BR (Brazil)
Alexandre,2021-09-19 01:37:22,00:00:11,Autoplayed: user action: None; ,Tidelands: Season 1 (Hook 6),HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:11,00:00:11,BR (Brazil)
Alexandre,2021-09-19 01:26:32,00:09:25,Autoplayed: user action: User_Interaction; ,Cursed - A Lenda do Lago: Temporada 1: Lago de sangue (Episódio 4),,TCL TV 2018 UHD Android TV Smart TV,00:09:25,Not latest view,BR (Brazil)
Alexandre,2021-09-19 01:25:19,00:00:32,Autoplayed: user action: None; ,Parte 2 (Trailer): Lupin,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:32,00:00:32,BR (Brazil)
Alexandre,2021-09-19 01:24:51,00:00:14,Autoplayed: user action: None; ,Sex Education: Temporada 1: Episódio 1 (Episódio 1),,TCL TV 2018 UHD Android TV Smart TV,00:00:14,00:00:14,BR (Brazil)
Alexandre,2021-09-19 01:24:36,00:00:03,Autoplayed: user action: None; ,"Round 6: Temporada 1: Batatinha frita 1, 2, 3 (Episódio 1)",,TCL TV 2018 UHD Android TV Smart TV,00:00:03,Not latest view,BR (Brazil)
Alexandre,2021-09-19 01:18:14,00:05:13,,Controle absoluto,,TCL TV 2018 UHD Android TV Smart TV,00:52:37,Not latest view,BR (Brazil)
Alexandre,2021-09-19 01:17:43,00:00:28,Autoplayed: user action: None; ,Eagle Eye_hook_primary_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:28,00:00:28,BR (Brazil)
Alexandre,2021-09-19 01:16:37,00:00:02,Autoplayed: user action: None; ,Controle absoluto,,TCL TV 2018 UHD Android TV Smart TV,00:47:26,Not latest view,BR (Brazil)
Alexandre,2021-09-19 01:15:32,00:00:16,Autoplayed: user action: None; ,S.W.A.T._hook_primary_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:16,00:00:16,BR (Brazil)
Alexandre,2021-09-19 01:15:18,00:00:04,Autoplayed: user action: None; ,S.W.A.T._hook_primary_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:04,Not latest view,BR (Brazil)
Alexandre,2021-09-19 01:14:24,00:00:35,Autoplayed: user action: None; ,The Other Guys_hook_primary_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:35,Not latest view,BR (Brazil)
Alexandre,2021-09-19 01:09:32,00:02:46,Autoplayed: user action: User_Interaction; ,Jump,,TCL TV 2018 UHD Android TV Smart TV,00:02:46,Not latest view,BR (Brazil)
Alexandre,2021-09-19 01:08:28,00:00:11,Autoplayed: user action: None; ,The Lovely Bones_hook_primary_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:11,00:00:11,BR (Brazil)
Alexandre,2021-09-19 01:07:04,00:00:13,Autoplayed: user action: None; ,Trailer: Moxie: Quando as Garotas Vão à Luta,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:13,00:00:13,BR (Brazil)
Alexandre,2021-09-19 01:06:48,00:00:10,Autoplayed: user action: None; ,Trailer: Kate,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:10,Not latest view,BR (Brazil)
Alexandre,2021-09-19 01:05:33,00:00:17,Autoplayed: user action: User_Interaction; ,Um Senhor Estagiário,,TCL TV 2018 UHD Android TV Smart TV,00:01:00,00:01:00,BR (Brazil)
Alexandre,2021-09-19 00:58:06,00:06:50,,Lado a Lado,,TCL TV 2018 UHD Android TV Smart TV,01:47:35,01:47:35,BR (Brazil)
Alexandre,2021-09-19 00:57:42,00:00:21,Autoplayed: user action: None; ,Stepmom_hook_04_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:21,Not latest view,BR (Brazil)
Alexandre,2021-09-18 22:52:49,01:28:21,Autoplayed: user action: User_Interaction; ,Chamas da Vingança,,TCL TV 2018 UHD Android TV Smart TV,02:13:06,Not latest view,BR (Brazil)
Alexandre,2021-09-18 22:51:55,00:00:40,Autoplayed: user action: None; ,Noitários de Arrepiar (Clipe): Noitários de Arrepiar,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:40,00:00:40,BR (Brazil)
Alexandre,2021-09-18 22:51:02,00:00:06,Autoplayed: user action: None; ,Temporada 1 (Clipe): Como Virar um Cowboy,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:06,00:00:06,BR (Brazil)
Alexandre,2021-09-18 21:49:04,00:00:01,Autoplayed: user action: None; ,O Preço do Amanhã,,TCL TV 2018 UHD Android TV Smart TV,00:00:01,Not latest view,BR (Brazil)
Alexandre,2021-09-18 21:48:08,00:00:40,Autoplayed: user action: None; ,The Crew_hook_primary_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:40,Not latest view,BR (Brazil)
Alexandre,2021-09-18 21:47:52,00:00:04,Autoplayed: user action: None; ,Non-Stop_hook_primary_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:04,00:00:04,BR (Brazil)
Alexandre,2021-09-18 21:46:47,00:00:30,Autoplayed: user action: None; ,Conspiração Terrorista (Trailer),TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:30,Not latest view,BR (Brazil)
Alexandre,2021-09-18 21:46:22,00:00:03,Autoplayed: user action: None; ,Ragnarok: Temporada 1: Novato (Episódio 1),,TCL TV 2018 UHD Android TV Smart TV,00:00:03,Not latest view,BR (Brazil)
Alexandre,2021-09-18 21:45:26,00:00:04,Autoplayed: user action: None; ,When Calls the Heart: Season 1_hook_primary_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:04,Not latest view,BR (Brazil)
Alexandre,2021-09-18 21:43:58,00:00:07,Autoplayed: user action: None; ,The Kingdom_hook_primary_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:07,Not latest view,BR (Brazil)
Alexandre,2021-09-18 21:43:38,00:00:10,Autoplayed: user action: None; ,The Amazing Spider-Man 2_hook_primary_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:10,00:00:10,BR (Brazil)
Alexandre,2021-09-18 21:43:14,00:00:04,Autoplayed: user action: None; ,Rurouni Kenshin: The Final (Part 4)_hook_01_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:04,00:00:04,BR (Brazil)
Alexandre,2021-09-18 21:41:52,00:00:32,Autoplayed: user action: None; ,Stepmom_hook_04_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:32,Not latest view,BR (Brazil)
Alexandre,2021-09-18 21:41:27,00:00:06,Autoplayed: user action: None; ,Bac Nord_hook_primary_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:06,00:00:06,BR (Brazil)
Alexandre,2021-09-18 21:41:18,00:00:01,Autoplayed: user action: None; ,Chamas da Vingança,,TCL TV 2018 UHD Android TV Smart TV,01:04:12,Not latest view,BR (Brazil)
Alexandre,2021-09-17 01:03:59,00:02:59,,Sombras da Guerra: Temporada 1: Primeiro truque (Episódio 1),,TCL TV 2018 UHD Android TV Smart TV,00:02:59,00:02:59,BR (Brazil)
Alexandre,2021-09-17 01:03:35,00:00:18,Autoplayed: user action: None; ,The Defeated: Season 1_hook_02_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:18,Not latest view,BR (Brazil)
Alexandre,2021-09-17 01:02:54,00:00:06,Autoplayed: user action: None; ,Caça Invisível,,TCL TV 2018 UHD Android TV Smart TV,00:00:06,00:00:06,BR (Brazil)
Alexandre,2021-09-17 01:02:30,00:00:10,Autoplayed: user action: User_Interaction; ,Brooklyn Nine-Nine: Temporada 1: Bem acompanhado (Episódio 2),,TCL TV 2018 UHD Android TV Smart TV,00:00:10,00:00:10,BR (Brazil)
Alexandre,2021-09-17 01:01:26,00:00:51,Autoplayed: user action: None; ,Lucifer: Season 3_hook_primary_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:51,00:00:51,BR (Brazil)
Alexandre,2021-09-16 00:48:53,01:04:13,Autoplayed: user action: Unspecified; ,Chamas da Vingança,,TCL TV 2018 UHD Android TV Smart TV,01:04:13,Not latest view,BR (Brazil)
Alexandre,2021-09-15 00:12:31,00:38:11,,Caçada Brutal,,TCL TV 2018 UHD Android TV Smart TV,00:38:11,00:38:11,BR (Brazil)
Alexandre,2021-09-12 02:06:02,00:39:55,Autoplayed: user action: User_Interaction; ,Rocky Handsome,,TCL TV 2018 UHD Android TV Smart TV,00:39:55,00:39:55,BR (Brazil)
Alexandre,2021-09-12 02:05:12,00:00:13,Autoplayed: user action: User_Interaction; ,Day of the Dead: Bloodline,,TCL TV 2018 UHD Android TV Smart TV,00:00:13,00:00:13,BR (Brazil)
Alexandre,2021-09-12 02:04:27,00:00:34,Autoplayed: user action: None; ,Day of the Dead: Bloodline_hook_primary_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:34,00:00:34,BR (Brazil)
Alexandre,2021-09-12 02:03:38,00:00:08,Autoplayed: user action: None; ,Avengement_hook_04_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:08,00:00:08,BR (Brazil)
Alexandre,2021-09-12 02:02:39,00:00:39,Autoplayed: user action: None; ,Sabotage_hook_primary_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:39,Not latest view,BR (Brazil)
Alexandre,2021-09-12 01:37:19,00:21:10,,Tarzan - A Evolução da Lenda,,TCL TV 2018 UHD Android TV Smart TV,00:21:10,00:21:10,BR (Brazil)
Alexandre,2021-09-12 01:35:42,00:00:10,Autoplayed: user action: None; ,Trailer: Schumacher,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:10,00:00:10,BR (Brazil)
Alexandre,2021-09-12 01:35:04,00:00:19,Autoplayed: user action: None; ,Bac Nord_hook_primary_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:19,Not latest view,BR (Brazil)
Alexandre,2021-09-12 01:34:51,00:00:04,Autoplayed: user action: None; ,O Pai que Move Montanhas (Trailer),TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:04,00:00:04,BR (Brazil)
Alexandre,2021-09-12 01:34:40,00:00:07,Autoplayed: user action: None; ,O Pai que Move Montanhas (Trailer),TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:07,Not latest view,BR (Brazil)
Alexandre,2021-09-12 01:34:27,00:00:06,Autoplayed: user action: None; ,Temporada 2 (Teaser): Sangue e Água,TEASER_TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:06,00:00:06,BR (Brazil)
Alexandre,2021-09-12 01:34:11,00:00:07,Autoplayed: user action: None; ,Jaguar: Temporada 1 (Trailer),TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:07,Not latest view,BR (Brazil)
Alexandre,2021-09-12 01:33:46,00:00:04,Autoplayed: user action: None; ,Difícil de Engolir (Clipe): Difícil de Engolir,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:04,00:00:04,BR (Brazil)
Alexandre,2021-09-12 01:32:43,00:00:23,Autoplayed: user action: None; ,Temporada 4 (Teaser): On My Block,TEASER_TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:23,00:00:23,BR (Brazil)
Alexandre,2021-09-12 01:32:20,00:00:10,Autoplayed: user action: None; ,Temporada 4 (Teaser 1): Cobra Kai,TEASER_TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:10,00:00:10,BR (Brazil)
Alexandre,2021-09-12 01:31:35,00:00:21,Autoplayed: user action: None; ,Trailer: O Melhor Amigo,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:21,Not latest view,BR (Brazil)
